hh,ctotal,ctotal_dur,ctotal_gift,ctotal_dur_gift,ctotal_nogift,ctotal_dur_nogift,ctotal_own,ctotal_dur_own,cfood,cnodur,cdur
H36605-04-01,1902.670774559413,1902.670774559413,256.678869221343,256.678869221343,1141.4478389108158,1141.4478389108158,643.7073087761753,643.7073087761753,1481.4700277166792,421.20074684273396,0.0
H36606-04-01,835.3273621993977,835.3273621993977,64.94284642949643,64.94284642949643,440.7222572277909,440.7222572277909,366.77245650182266,366.77245650182266,565.3506720424912,269.97669015690656,0.0
H36607-04-01,818.9756812233995,818.9756812233995,0.0,0.0,577.75939448527,577.75939448527,556.6529693956836,556.6529693956836,373.88524444410086,445.0904367792987,
H36608-04-01,1879.6779144068748,1885.0898182759995,259.92601154281783,259.92601154281783,1012.6909145730975,1012.6909145730975,607.0609882909595,607.0609882909595,1068.588150249914,811.0897641569608,5.411903869124703
H36609-04-01,637.7542145201381,637.7542145201381,132.359706056307,132.359706056307,111.40790679155279,111.40790679155279,417.18047539709846,417.18047539709846,469.3666912779438,168.3875232421943,0.0
H36610-04-01,2378.841002129971,2378.841002129971,23.19387372482015,23.19387372482015,1728.4847828860138,1728.4847828860138,747.7704888882017,747.7704888882017,2087.52594814623,291.3150539837411,0.0
H36701-04-01,3683.5737120635204,3718.3645226507506,55.665296939568364,55.665296939568364,2433.8877957702107,2433.8877957702107,1379.5716091523027,1379.5716091523027,2700.6173436056424,982.956368457878,34.790810587230226
H36702-04-01,1429.2451553796259,1913.6878645787026,55.665296939568364,55.665296939568364,1033.8669212838583,1033.8669212838583,478.8761795051201,478.8761795051201,1110.0974529261005,319.1477024535253,484.4427091990769
H36703-04-01,1563.8855923522067,1563.8855923522067,0.0,0.0,1563.8855923522067,1563.8855923522067,0.0,0.0,900.5408038223504,663.3447885298564,0.0
H36704-04-01,1879.3995879221768,1885.1980563533818,245.3911840085972,245.3911840085972,1435.0049673546227,1435.0049673546227,222.19731028377706,222.19731028377706,1564.8906602136155,314.50892770856126,5.798468431205038
H36705-04-01,6055.611177900877,6064.115598266645,176.27344030863316,176.27344030863316,4338.5687060524415,4338.5687060524415,1726.3200213383639,1726.3200213383639,3300.6428568667397,2754.9683210341377,8.50442036576739
H36706-04-01,807.3787443609895,807.3787443609895,23.19387372482015,23.19387372482015,462.5631549853299,462.5631549853299,344.8155893756596,344.8155893756596,744.755285303975,62.62345905701441,0.0
H36707-04-01,1308.3664168171047,1308.3664168171047,69.58162117446045,69.58162117446045,945.3049801112534,945.3049801112534,386.2553104306716,386.2553104306716,985.9715720421046,322.39484477500014,0.0
H36708-04-01,872.2442778780699,987.8657383962983,756.4295350788012,756.4295350788012,39.42958533219426,39.42958533219426,108.85658068182258,108.85658068182258,671.3853314211274,200.8589464569425,115.62146051822846
H36709-04-01,550.4679364023983,550.4679364023983,51.02652219460433,51.02652219460433,115.50549114960435,115.50549114960435,397.8522472930817,397.8522472930817,426.14877323736226,124.31916316503602,0.0
H36710-04-01,658.319449222812,658.319449222812,65.40672390399283,65.40672390399283,544.6694679711933,544.6694679711933,48.243257347625914,48.243257347625914,386.9511266424162,271.3683225803958,0.0
H36801-04-01,1373.6958278086815,1376.0152151811635,27.832648469784182,27.832648469784182,1235.3057145839214,1235.3057145839214,110.55746475497605,110.55746475497605,1039.2401686967748,334.4556591119066,2.3193873724820153
H36802-04-01,1709.9296839061576,1709.9296839061576,70.8959406855336,70.8959406855336,1025.9423477612113,1025.9423477612113,645.5628186741609,645.5628186741609,1439.2571775375065,270.67250636865117,0.0
H36803-04-01,1062.8979198960915,1062.8979198960915,0.0,0.0,455.83693160513207,455.83693160513207,620.9773125258515,620.9773125258515,791.9934747901921,270.90444510589936,0.0
H36804-04-01,780.396537927782,780.396537927782,43.29523095299762,43.29523095299762,403.4187769870385,403.4187769870385,370.79272794745816,370.79272794745816,653.2941099157676,127.10242801201443,0.0
H36805-04-01,1145.158858706787,1145.158858706787,139.1632423489209,139.1632423489209,1005.9956163578661,1005.9956163578661,0.0,0.0,872.398903702902,272.759955003885,0.0
H36806-04-01,1415.444800513358,1415.444800513358,364.6076949541728,364.6076949541728,1050.837105559185,1050.837105559185,46.3877474496403,46.3877474496403,834.2063249693648,581.238475543993,0.0
H36807-04-01,1819.3274549748928,1819.3274549748928,132.20508023147485,132.20508023147485,1305.196587408046,1305.196587408046,451.5074085098323,451.5074085098323,1230.203062364461,589.1243926104319,0.0
H36809-04-01,2158.5765146565955,2158.5765146565955,154.62582483213436,154.62582483213436,862.1935992639811,862.1935992639811,1197.4223875000484,1197.4223875000484,1883.4971722802284,275.079342376367,0.0
H36810-04-01,623.4513257231657,623.4513257231657,252.65859777570753,252.65859777570753,370.79272794745816,370.79272794745816,0.0,0.0,518.6150164869786,104.83630923618709,0.0
H36901-04-01,2854.3927264012,2854.3927264012,176.27344030863316,176.27344030863316,1962.5109687694492,1962.5109687694492,761.996064772758,761.996064772758,2203.1087522082503,651.2839741929498,0.0
H36902-04-01,967.4937859746647,967.4937859746647,92.7754948992806,92.7754948992806,524.9546753050961,524.9546753050961,372.95748949510806,372.95748949510806,468.36162341653494,499.13216255812966,0.0
H36903-04-01,2951.8069960454445,3082.8523825906786,1871.9002354178183,1871.9002354178183,744.2140949170627,744.2140949170627,544.437529233945,544.437529233945,810.0846962955518,2141.722299749893,131.04538654523387
H36904-04-01,1518.8894773260556,1518.8894773260556,680.3536292613911,680.3536292613911,838.5358480646646,838.5358480646646,69.58162117446045,69.58162117446045,984.9665041806958,533.92297314536,0.0
H36905-04-01,1333.1065487902463,1333.1065487902463,111.33059387913673,111.33059387913673,986.5900753414332,986.5900753414332,304.7675007441368,304.7675007441368,791.9934747901921,541.1130740000541,0.0
H36906-04-01,2268.6701019370753,2268.6701019370753,221.1149295099521,221.1149295099521,837.4534672908396,837.4534672908396,1326.0710737603843,1326.0710737603843,1813.1424219816074,455.52767995546776,0.0
H36907-04-01,1238.204948799524,1283.8195671250035,80.71468056237413,80.71468056237413,1004.7199533030009,1004.7199533030009,185.24173814889696,185.24173814889696,815.6125695333006,422.5923792662232,45.61461832547963
H36908-04-01,2180.0695043082624,2180.0695043082624,202.559830530096,202.559830530096,851.8336690002282,851.8336690002282,1218.4514996772186,1218.4514996772186,1819.1728291500606,360.89667515820156,0.0
H36909-04-01,1346.481682638226,1346.481682638226,95.86801139592329,95.86801139592329,1009.397384504173,1009.397384504173,273.6877099528778,273.6877099528778,1041.2503044195928,305.2313782186332,0.0
H36910-04-01,2056.9100348294673,2056.9100348294673,39.42958533219426,39.42958533219426,1699.879005292069,1699.879005292069,456.76468655412486,456.76468655412486,1050.2959151722725,1006.6141196571946,0.0
H37001-04-01,2705.2561183506064,2705.2561183506064,0.0,0.0,2620.830417992261,2620.830417992261,409.13993250582746,409.13993250582746,1150.8027013131598,1554.4534170374466,0.0
H37002-04-01,1590.8677987854142,1590.8677987854142,228.84622075155883,228.84622075155883,1337.8999493600425,1337.8999493600425,209.67261847237418,209.67261847237418,931.6979075260255,659.1698912593887,0.0
H37003-04-01,1857.1334691463496,1884.192988491973,32.471423214748214,32.471423214748214,1696.0133596712656,1696.0133596712656,221.42418115961638,221.42418115961638,1468.4041455183637,388.72932362798576,27.05951934562351
H37004-04-01,1193.7113677040772,1193.7113677040772,14.070950059724225,14.070950059724225,717.3092013962712,717.3092013962712,485.52508997290187,485.52508997290187,900.5408038223504,293.1705638817267,0.0
H37005-04-01,2017.480449497273,2029.8505154838435,0.0,0.0,1563.189776140462,1563.189776140462,1150.1068851014152,1150.1068851014152,845.2620714448624,1172.2183780524106,12.370065986570747
H37006-04-01,4413.237516863879,4413.237516863879,0.0,0.0,4284.588830603543,4284.588830603543,592.5261607567388,592.5261607567388,2524.328440714526,1888.9090761493533,0.0
H37007-04-01,1749.39792569456,1749.39792569456,10.050678614088733,10.050678614088733,1457.9282458859868,1457.9282458859868,606.1332333419666,606.1332333419666,851.7950125440201,897.6029131505398,0.0
H37008-04-01,1085.395977409167,1085.395977409167,51.02652219460433,51.02652219460433,447.40982415178075,447.40982415178075,656.5412522372425,656.5412522372425,782.9478640375123,302.44811337165476,0.0
H37009-04-01,1419.7743236086576,1419.7743236086576,166.9958908187051,166.9958908187051,573.3525584775541,573.3525584775541,864.9768641109596,864.9768641109596,884.4597180398084,535.3146055688491,0.0
H37010-04-01,583.7898016537232,583.7898016537232,62.62345905701441,62.62345905701441,308.09195597802767,308.09195597802767,213.07438661868113,213.07438661868113,292.4747476699821,291.3150539837411,0.0
H37101-04-01,1109.1310415208998,1109.1310415208998,69.58162117446045,69.58162117446045,611.3905113862592,611.3905113862592,520.9344038594606,520.9344038594606,741.7400817197484,367.3909598011512,0.0
H37102-04-01,1099.157675819227,1099.157675819227,148.44079183884898,148.44079183884898,544.6694679711933,544.6694679711933,475.62903718364527,475.62903718364527,672.3903992825362,426.7672765366908,0.0
H37103-04-01,374.5810606558455,374.5810606558455,9.277549489928061,9.277549489928061,365.30351116591737,365.30351116591737,139.1632423489209,139.1632423489209,202.01864014318352,172.56242051266193,
H37104-04-01,1816.0803126534179,1816.0803126534179,0.0,0.0,1217.0598672537294,1217.0598672537294,691.7959402989691,691.7959402989691,1495.5409777764035,320.5393348770145,0.0
H37105-04-01,1022.1694776353073,1022.1694776353073,83.49794540935255,83.49794540935255,627.100495189204,627.100495189204,357.95878448639104,357.95878448639104,770.2840089837605,251.88546865154686,0.0
H37106-04-01,1341.5336562435975,1341.5336562435975,0.0,0.0,788.7463324687174,788.7463324687174,691.9505661238012,691.9505661238012,916.6218896048924,424.91176663870516,0.0
H37107-04-01,1281.6934620335617,1281.6934620335617,0.0,0.0,829.4129243995686,829.4129243995686,545.0560325332735,545.0560325332735,1037.2300329739571,244.4634290596044,0.0
H37108-04-01,1411.9657194546348,1411.9657194546348,74.22039591942449,74.22039591942449,937.7283146944787,937.7283146944787,469.598630015192,469.598630015192,819.1303070482317,592.8354124064031,0.0
H37109-04-01,773.36106289792,773.36106289792,0.0,0.0,747.2292985012892,747.2292985012892,118.90725929591132,118.90725929591132,610.076191875186,163.28487102273388,0.0
H37110-04-01,725.2337749189181,750.36047145414,121.22664666839333,121.22664666839333,437.16586325665185,437.16586325665185,259.6167598931536,259.6167598931536,484.9452431297813,240.28853178913678,25.126696535221832
H37201-04-01,1365.964536567075,1365.964536567075,129.88569285899285,129.88569285899285,556.6529693956836,556.6529693956836,725.8136217620387,725.8136217620387,1023.159082914233,342.80545365284183,0.0
H37202-04-01,701.0734897888972,701.0734897888972,64.94284642949643,64.94284642949643,537.6339929413311,537.6339929413311,121.69052414288973,121.69052414288973,520.6251522097964,180.44833757910078,0.0
H37203-04-01,1170.2082423295926,1170.2082423295926,135.91610002744608,135.91610002744608,598.0926904506956,598.0926904506956,482.5871993010913,482.5871993010913,866.3684965344487,303.839745795144,0.0
H37204-04-01,876.8830526230339,876.8830526230339,51.02652219460433,51.02652219460433,596.7010580272065,596.7010580272065,252.34934612604326,252.34934612604326,713.5981816003,163.28487102273388,0.0
H37205-04-01,888.8665540475243,888.8665540475243,115.96936862410077,115.96936862410077,505.54913428866325,505.54913428866325,290.54192485958043,290.54192485958043,682.441077896625,206.42547615089936,0.0
H37206-04-01,850.5193494891549,850.5193494891549,107.46494825833337,107.46494825833337,582.2435434054019,582.2435434054019,207.19860527506003,207.19860527506003,624.1471419349103,226.37220755424468,0.0
H37207-04-01,1394.9568787231,1394.9568787231,69.58162117446045,69.58162117446045,973.601506055534,973.601506055534,537.3247412916669,537.3247412916669,1020.1438793300064,374.81299939309366,0.0
H37208-04-01,1111.6050547182138,1111.6050547182138,23.19387372482015,23.19387372482015,746.6881081143767,746.6881081143767,434.4985677782975,434.4985677782975,725.6589959372064,385.9460587810073,0.0
H37209-04-01,1937.075020584563,1937.075020584563,139.1632423489209,139.1632423489209,1486.3407411988915,1486.3407411988915,357.95878448639104,357.95878448639104,1277.4412518506779,659.6337687338852,0.0
H37210-04-01,905.0249527424824,905.0249527424824,115.96936862410077,115.96936862410077,738.8021910479379,738.8021910479379,119.83501424490412,119.83501424490412,566.8582738346045,338.16667890787784,0.0
H37301-04-01,1312.00012370066,1329.395528994275,4.638774744964031,4.638774744964031,573.6618101272185,573.6618101272185,872.8627811773983,872.8627811773983,876.4191751485374,435.58094855212244,17.395405293615113
H37302-04-01,1251.8120213847517,1251.8120213847517,162.35711607374105,162.35711607374105,701.4987108071855,701.4987108071855,503.92556312792584,503.92556312792584,745.2578192346796,506.5542021500721,0.0
H37303-04-01,602.2675877211633,602.2675877211633,4.638774744964031,4.638774744964031,509.1828411722184,509.1828411722184,320.38470905218236,320.38470905218236,237.19601529249408,365.0715724286692,0.0
H37304-04-01,3063.2149028369977,3063.2149028369977,231.93873724820153,231.93873724820153,1854.3502042993712,1854.3502042993712,1069.7014561887054,1069.7014561887054,1950.836718994623,1112.3781838423745,0.0
H37305-04-01,1961.4285879956242,1961.4285879956242,83.49794540935255,83.49794540935255,667.8289374499882,667.8289374499882,1442.040442384485,1442.040442384485,1539.7639636783938,421.6646243172304,0.0
H37306-04-01,1267.235947411757,1267.235947411757,136.07072585227823,136.07072585227823,825.6245916911813,825.6245916911813,375.1222510427579,375.1222510427579,620.1268704892748,647.1090769224822,0.0
H37307-04-01,594.6522658481807,594.6522658481807,4.638774744964031,4.638774744964031,220.14851810475128,220.14851810475128,462.64046789774596,462.64046789774596,451.7780037032885,142.87426214489213,0.0
H37308-04-01,450.9662181229198,454.8318637437232,86.4358360811631,86.4358360811631,241.9121029498742,241.9121029498742,155.08970230663076,155.08970230663076,296.4950191156176,154.4711990073022,3.8656456208033587
H37309-04-01,,,,,,,,,,,
H37310-04-01,1216.7506156040652,1216.7506156040652,4.638774744964031,4.638774744964031,791.9934747901921,791.9934747901921,559.28160841783,559.28160841783,922.6522967733456,294.0983188307195,0.0
H37401-04-01,2196.4598417404686,2196.4598417404686,324.7142321474821,324.7142321474821,623.4513257231657,623.4513257231657,1341.0697787691013,1341.0697787691013,1628.2099354823747,568.2499062580937,0.0
H37402-04-01,3215.753279033898,3254.4097352419317,127.8755571361751,127.8755571361751,3087.877721897723,3087.877721897723,0.0,0.0,1569.91599952066,1645.837279513238,38.65645620803359
H37403-04-01,,,,,,,,,,,
H37404-04-01,2869.4687443223334,2869.4687443223334,23.19387372482015,23.19387372482015,2527.6683585309,2527.6683585309,457.7697544155337,457.7697544155337,2115.667848265678,753.8008960566549,0.0
H37405-04-01,2281.6586712229746,2281.6586712229746,18.555098979856123,18.555098979856123,1834.9446632829383,1834.9446632829383,451.35278268500014,451.35278268500014,1137.7368191148446,1143.92185210813,0.0
H37406-04-01,527.9698788893227,539.5668157517327,97.41426964424464,97.41426964424464,247.63325846866314,247.63325846866314,206.11622450123508,206.11622450123508,362.8294979686032,165.14038092071948,11.596936862410075
H37407-04-01,1900.351387186931,1900.351387186931,562.838002388969,562.838002388969,430.94217380715844,430.94217380715844,976.1528321652642,976.1528321652642,1734.7471287917153,165.60425839521588,0.0
H37408-04-01,818.357177924071,818.357177924071,53.191283742254214,53.191283742254214,660.638836595294,660.638836595294,169.46990401601926,169.46990401601926,622.1370062120925,196.22017171197848,0.0
H37409-04-01,1965.83542400334,1965.83542400334,663.3447885298564,663.3447885298564,1143.6899133708816,1143.6899133708816,390.7394593508035,390.7394593508035,1211.1067729976924,754.7286510056477,0.0
H37410-04-01,1013.2630301249764,1013.2630301249764,65.87060137848923,65.87060137848923,947.3924287464871,947.3924287464871,143.80201709388496,143.80201709388496,568.8684095574223,444.3946205675541,0.0
H37501-04-01,1397.8947693949106,1397.8947693949106,139.1632423489209,139.1632423489209,782.3293607381837,782.3293607381837,476.40216630780594,476.40216630780594,913.6066860206657,484.28808337424476,0.0
H37502-04-01,2520.3236318513736,2520.3236318513736,125.24691811402882,125.24691811402882,994.0121149333756,994.0121149333756,1493.84009370325,1493.84009370325,2111.6475768200426,408.6760550313311,0.0
H37503-04-01,295.95382872870516,295.95382872870516,91.22923665095927,91.22923665095927,128.3394346106715,128.3394346106715,99.57903119189452,99.57903119189452,199.0034365589569,96.95039216974824,
H37504-04-01,316.519063431379,316.519063431379,119.06188512074344,119.06188512074344,154.23926027005402,154.23926027005402,75.68934125532977,75.68934125532977,219.10479378713435,97.41426964424464,
H37505-04-01,3105.6596917534184,3105.6596917534184,69.58162117446045,69.58162117446045,1136.4998125161874,1136.4998125161874,1945.9660055124107,1945.9660055124107,2641.3183397825187,464.34135197089944,0.0
H37506-04-01,1394.1064366865232,1394.1064366865232,146.12140446636695,146.12140446636695,397.69762146824957,397.69762146824957,989.4506531008277,989.4506531008277,1051.3009830336814,342.80545365284183,0.0
H37507-04-01,2103.83897266602,2103.83897266602,164.3672517965588,164.3672517965588,687.157165554005,687.157165554005,1275.5084290402763,1275.5084290402763,1732.7369930688974,371.1019795971224,0.0
H37508-04-01,3032.560333064027,3071.2167892720604,69.58162117446045,69.58162117446045,1342.8093192984627,1342.8093192984627,1852.108129839305,1852.108129839305,2366.432279687192,666.1280533768347,38.65645620803359
H37509-04-01,820.4755517961594,820.4755517961594,32.471423214748214,32.471423214748214,514.6256702781976,514.6256702781976,296.57233202803366,296.57233202803366,658.1184357224182,162.35711607374105,0.0
H37510-04-01,1942.796176103352,1942.796176103352,60.304071684532396,60.304071684532396,1524.6879457572606,1524.6879457572606,496.96740101047976,496.96740101047976,1074.4175438460854,868.3786322572665,0.0
H37601-04-01,2737.1863511784422,2737.1863511784422,0.0,0.0,2383.4024639625186,2383.4024639625186,516.1410032896645,516.1410032896645,1445.2875847059597,1291.8987664724825,0.0
H37602-04-02,1316.3296467959597,1316.3296467959597,151.84255998515593,151.84255998515593,897.1390356760435,897.1390356760435,684.837778181523,684.837778181523,691.4866886493048,624.842958146655,0.0
H37603-04-01,1347.950627974131,1444.591768494215,221.1149295099521,221.1149295099521,660.4842107704619,660.4842107704619,512.7392351433575,512.7392351433575,1036.2249651125483,311.72566286158286,96.64114052008397
H37604-04-01,558.9723567681657,558.9723567681657,0.0,0.0,420.27299189374116,420.27299189374116,185.0871123240648,185.0871123240648,373.88524444410086,185.0871123240648,0.0
H37605-04-01,1184.9750086010615,1184.9750086010615,54.27366451607916,54.27366451607916,790.9884069287832,790.9884069287832,386.1006846058395,386.1006846058395,817.1201713254139,367.8548372756476,0.0
H37606-04-01,1048.9042827487833,1060.5012196111934,30.152035842266198,30.152035842266198,809.6981317334715,809.6981317334715,348.21735752196656,348.21735752196656,676.4106707281717,372.49361202061164,11.596936862410075
H37607-04-01,821.8362589827941,821.8362589827941,37.110197959712245,37.110197959712245,784.7260610230818,784.7260610230818,23.19387372482015,23.19387372482015,558.8177309433336,263.01852803946053,0.0
H37608-04-01,1317.1800888325365,1317.1800888325365,0.0,0.0,887.0110441495386,887.0110441495386,499.7506658574582,499.7506658574582,853.3026143361334,463.87747449640307,0.0
H37609-04-01,1819.3274549748928,1819.3274549748928,0.0,0.0,1471.5739749274226,1471.5739749274226,394.14122749711044,394.14122749711044,1230.203062364461,589.1243926104319,0.0
H37610-04-01,2250.115002957219,2250.115002957219,17.318092381199047,17.318092381199047,992.5431695974704,992.5431695974704,1448.998604501931,1448.998604501931,1897.5681223399527,352.5468806172663,0.0
H37701-04-01,2002.0951799264756,2002.0951799264756,69.58162117446045,69.58162117446045,551.5503171762232,551.5503171762232,1380.963241575792,1380.963241575792,1694.5444143353602,307.55076559111524,0.0
H37702-04-01,2377.2174309692336,2396.54565907325,69.58162117446045,69.58162117446045,850.2874107519068,850.2874107519068,1503.7361464925066,1503.7361464925066,1867.4160864976866,509.80134447154694,19.328228104016794
H37703-04-01,1757.9410025165355,1786.5467801104803,122.77290491671467,122.77290491671467,891.4178801572546,891.4178801572546,929.3012072411274,929.3012072411274,1384.9835130214274,372.95748949510806,28.605777593944854
H37704-04-01,1121.423794610031,1121.423794610031,68.96311787513191,68.96311787513191,688.626110904887,688.626110904887,387.0284395548323,387.0284395548323,696.5120279713259,424.91176663870516,0.0
H37705-04-01,1075.7318633571585,1075.7318633571585,148.44079183884898,148.44079183884898,245.8550614830936,245.8550614830936,704.6298837600363,704.6298837600363,759.8313032251082,315.9005601320505,0.0
H37706-04-01,1092.276826614197,1092.276826614197,57.98468431205038,57.98468431205038,385.0183038320145,385.0183038320145,728.1330091345206,728.1330091345206,902.5509395451681,189.72588706902883,0.0
H37707-04-01,1442.8135715086455,1442.8135715086455,118.28875599658278,118.28875599658278,418.958672382668,418.958672382668,1021.5355117534956,1021.5355117534956,1045.2705758652282,397.5429956434174,0.0
H37708-04-01,912.4469923344247,912.4469923344247,83.49794540935255,83.49794540935255,310.33403043809363,310.33403043809363,611.3905113862592,611.3905113862592,609.0711240137772,303.3758683206476,0.0
H37709-04-01,1073.7217276343408,1073.7217276343408,331.6723942649282,331.6723942649282,543.0458968104558,543.0458968104558,199.0034365589569,199.0034365589569,932.7029753874343,141.01875224690653,0.0
H37710-04-01,1268.9368314849105,1268.9368314849105,139.1632423489209,139.1632423489209,559.9001117171584,559.9001117171584,616.2612248684715,616.2612248684715,774.9073211462413,494.02951033866924,0.0
H37801-04-01,1257.6491462721647,1658.3233148684328,709.3459714174163,709.3459714174163,353.320009741427,353.320009741427,264.5647862877819,264.5647862877819,634.1978205489991,623.4513257231657,400.67416859626815
H37802-04-01,561.0598054033994,561.0598054033994,88.13672015431658,88.13672015431658,241.75747712504204,241.75747712504204,245.08193235893293,245.08193235893293,401.02207670214045,160.03772870125906,0.0
H37803-04-01,1633.9310910011636,1633.9310910011636,439.2919683480937,439.2919683480937,493.10175538967644,493.10175538967644,794.3128621626742,794.3128621626742,1473.4294848254083,160.50160617575546,0.0
H37804-04-01,1386.916335831829,1386.916335831829,37.88332708387291,37.88332708387291,947.0058641844068,947.0058641844068,522.6352879326141,522.6352879326141,915.6168217434836,471.29951408834546,0.0
H37805-04-01,282.1148174062291,282.1148174062291,21.956867126163075,21.956867126163075,260.157950280066,260.157950280066,13.916324234892091,13.916324234892091,175.88687574655282,106.22794165967629,0.0
H37806-04-01,488.19238545125614,488.19238545125614,0.0,0.0,449.99980671771897,449.99980671771897,130.9680736328178,130.9680736328178,255.78977072855824,232.40261472269793,0.0
H37807-04-01,2882.8438781703126,2921.5003343783465,162.35711607374105,162.35711607374105,2157.6487597076025,2157.6487597076025,655.6134972882496,655.6134972882496,2054.358708719737,828.4851694505759,38.65645620803359
H37808-04-01,2582.792465083556,2582.792465083556,69.58162117446045,69.58162117446045,1483.0162859650004,1483.0162859650004,1076.5823053937354,1076.5823053937354,2212.15436296093,370.63810212262604,0.0
H37809-04-01,548.921678154077,548.921678154077,13.297820935563553,13.297820935563553,507.4819570990649,507.4819570990649,28.14190011944845,28.14190011944845,412.07782317763804,136.8438549764389,0.0
H37810-04-01,1189.2272187839453,1189.2272187839453,0.0,0.0,763.078445546583,763.078445546583,579.2283398211753,579.2283398211753,926.6725682189812,262.5546505649641,0.0
H37901-04-01,818.2798650116549,818.2798650116549,137.61698410059958,137.61698410059958,495.7303944118227,495.7303944118227,208.12636022405283,208.12636022405283,590.9799025084175,227.29996250323748,0.0
H37902-04-01,1359.6248777489573,1554.0668524753662,377.1323867655757,377.1323867655757,526.1916819037532,526.1916819037532,549.0763039789091,549.0763039789091,1007.077997131691,352.5468806172663,194.44197472640894
H37903-04-01,945.3822930236694,945.3822930236694,78.08604154022784,78.08604154022784,692.4144435982976,692.4144435982976,174.88180788514396,174.88180788514396,627.1623455191369,318.2199475045325,0.0
H37905-04-01,1221.5440161738613,1221.5440161738613,194.82853928848928,194.82853928848928,315.1274310078898,315.1274310078898,739.4206943472665,739.4206943472665,972.9056898437893,248.63832633007203,0.0
H37906-04-01,1187.1397701487115,1187.1397701487115,245.08193235893293,245.08193235893293,609.3803756634414,609.3803756634414,453.28560549540185,453.28560549540185,941.7485861401142,245.3911840085972,0.0
H37907-04-01,254.8233593233574,254.8233593233574,96.64114052008397,96.64114052008397,47.624754048297376,47.624754048297376,124.47378898986815,124.47378898986815,182.92235077641493,71.90100854694248,0.0
H37908-04-01,3193.3711908894466,3193.3711908894466,278.3264846978418,278.3264846978418,1111.9529628240862,1111.9529628240862,1942.2549857164395,1942.2549857164395,2545.3343590179716,648.0368318714751,0.0
H37909-04-01,832.4281279837952,832.4281279837952,643.2434313016789,643.2434313016789,189.18469668211637,189.18469668211637,13.916324234892091,13.916324234892091,657.3143813614031,175.11374662239214,0.0
H37910-04-01,1357.9239936758038,1357.9239936758038,238.5876477159833,238.5876477159833,644.9443153748324,644.9443153748324,488.30835481988026,488.30835481988026,1226.1827909188253,131.74120275697845,0.0
H38001-04-01,927.7549489928061,927.7549489928061,178.12895020661875,178.12895020661875,315.43668265755406,315.43668265755406,503.7709373030937,503.7709373030937,645.2535670244966,282.50138196830943,0.0
H38002-04-01,777.4586472559715,777.4586472559715,710.9695425781538,710.9695425781538,66.48910467781776,66.48910467781776,46.3877474496403,46.3877474496403,723.6488602143887,53.80978704158275,0.0
H38003-04-01,409.758435805156,409.758435805156,71.1278794227818,71.1278794227818,338.6305563823742,338.6305563823742,92.7754948992806,92.7754948992806,194.9831651133214,214.7752706918346,0.0
H38004-04-01,2085.4384995709024,2085.4384995709024,176.27344030863316,176.27344030863316,1002.5938482714658,1002.5938482714658,1138.509948239005,1138.509948239005,1348.8010700706145,736.637429500288,0.0
H38006-04-01,887.2429828867869,887.2429828867869,113.64998125161874,113.64998125161874,248.9475779797363,248.9475779797363,571.0331711050721,571.0331711050721,588.9697667855997,298.27321610118713,0.0
H38007-04-01,1150.4161367510796,1150.4161367510796,27.832648469784182,27.832648469784182,676.3333578157557,676.3333578157557,469.44400419035986,469.44400419035986,886.4698537626263,263.94628298845333,0.0
H38008-04-01,922.8069225981778,922.8069225981778,27.832648469784182,27.832648469784182,834.6702024438612,834.6702024438612,74.22039591942449,74.22039591942449,725.6589959372064,197.14792666097128,0.0
H38009-04-01,2422.986675119545,2422.986675119545,340.17681463069556,340.17681463069556,1536.0529438824226,1536.0529438824226,639.5324115057076,639.5324115057076,1919.6796152909478,503.3070598285973,0.0
H38010-04-01,2282.7410519967993,2282.7410519967993,462.3312162480817,462.3312162480817,1820.4098357487176,1820.4098357487176,32.471423214748214,32.471423214748214,422.12850179172676,1860.6125502050727,0.0
H38101-04-01,2239.9096985182982,2239.9096985182982,69.58162117446045,69.58162117446045,1750.2097112749286,1750.2097112749286,443.3122397937292,443.3122397937292,1553.834913738118,686.07478478018,0.0
H38102-04-01,2056.523470267387,2056.523470267387,129.88569285899285,129.88569285899285,1188.917967134281,1188.917967134281,807.3014314485735,807.3014314485735,1497.5511134992212,558.9723567681657,0.0
H38103-04-01,848.3545879415051,848.3545879415051,69.58162117446045,69.58162117446045,666.2053662892508,666.2053662892508,205.3430953770744,205.3430953770744,638.2180919946345,210.13649594687058,0.0
H38104-04-01,1255.1751330748505,1255.1751330748505,278.3264846978418,278.3264846978418,594.9228610416369,594.9228610416369,451.5074085098323,451.5074085098323,692.4917565107137,562.6833765641369,0.0
H38105-04-01,1844.1448998604503,1844.1448998604503,185.5509897985612,185.5509897985612,1105.8065862870087,1105.8065862870087,645.5628186741609,645.5628186741609,1136.7317512534357,707.4131486070146,0.0
H38106-04-01,463.5682229066455,463.5682229066455,88.13672015431658,88.13672015431658,303.06661673089,303.06661673089,95.55875974625903,95.55875974625903,309.56090137383967,154.0073215328058,0.0
H38107-04-01,2167.390186672027,2167.390186672027,185.5509897985612,185.5509897985612,1479.3052661690292,1479.3052661690292,595.3094256037173,595.3094256037173,1358.8517486247965,808.5384380472304,0.0
H38108-04-01,946.9285512719907,946.9285512719907,134.52446760395688,134.52446760395688,601.3398327721704,601.3398327721704,234.25812462068353,234.25812462068353,671.3853314211274,275.5432198508634,0.0
