,sex,age,father_educ,father_ocup,ethnic,bednet,hh,writeread,classeduc,illdays,region,urban
1069,1,38.0,,,18.0,1.0,H17408-04-01,0,36.0,,2,0
1070,1,45.0,15.0,20.0,18.0,1.0,H17409-04-01,0,51.0,,2,1
1071,1,27.0,,,18.0,1.0,H17410-04-01,0,34.0,,2,1
1072,2,29.0,14.0,13.0,18.0,1.0,H17502-04-01,0,34.0,,2,0
1073,1,41.0,,,18.0,1.0,H17503-04-01,0,17.0,,2,0
1074,2,65.0,,,18.0,0.0,H17504-04-02,1,,3.0,2,0
1075,1,47.0,8.0,19.0,18.0,,H17506-04-01,0,32.0,,2,0
1076,1,70.0,,,18.0,1.0,H17507-04-01,0,51.0,,2,0
1077,2,73.0,,,18.0,0.0,H17508-04-01,1,,4.0,2,0
1078,1,59.0,,,18.0,,H17509-04-01,0,16.0,,2,0
1079,1,63.0,,,18.0,1.0,H17511-04-01,0,16.0,3.0,2,0
1080,1,28.0,2.0,19.0,18.0,1.0,H17511-04-02,0,34.0,,2,0
1081,1,22.0,2.0,19.0,18.0,1.0,H17511-04-03,1,15.0,,2,0
1082,1,73.0,,,18.0,1.0,H17601-04-01,0,16.0,,2,0
1083,1,31.0,32.0,19.0,18.0,1.0,H17602-04-01,0,36.0,,2,0
1084,2,41.0,15.0,13.0,18.0,0.0,H17604-04-01,1,,,2,0
1085,2,62.0,,,18.0,1.0,H17605-04-01,0,16.0,30.0,2,0
1086,1,44.0,51.0,19.0,18.0,1.0,H17606-04-01,1,15.0,,2,0
1087,1,68.0,,,18.0,0.0,H17608-04-01,1,,7.0,2,0
1088,1,26.0,32.0,1.0,18.0,1.0,H17608-04-02,0,36.0,,2,0
1089,1,54.0,,,18.0,1.0,H17609-04-01,0,16.0,,2,0
1090,2,59.0,,,18.0,1.0,H17610-04-01,0,17.0,30.0,2,0
1091,2,70.0,,,18.0,1.0,H17701-04-01,1,14.0,,2,0
1092,1,34.0,8.0,19.0,18.0,1.0,H17703-04-01,0,32.0,,2,0
1093,1,71.0,,,18.0,1.0,H17704-04-01,0,14.0,,2,0
1094,1,30.0,,,18.0,1.0,H17705-04-02,1,16.0,,2,1
1095,2,63.0,,,18.0,0.0,H17707-04-02,1,,,2,0
1096,1,47.0,,,18.0,1.0,H17707-04-03,0,41.0,,2,0
1097,1,25.0,73.0,19.0,18.0,1.0,H17707-04-04,0,17.0,,1,0
1098,1,53.0,,,18.0,1.0,H17708-04-01,0,13.0,30.0,2,0
1099,1,24.0,14.0,19.0,18.0,1.0,H17708-04-02,0,13.0,,2,0
1100,1,44.0,2.0,19.0,18.0,1.0,H17709-04-01,0,34.0,,2,0
1101,2,62.0,,,18.0,1.0,H17710-04-01,0,17.0,16.0,2,0
1102,1,52.0,,,55.0,1.0,H18001-04-01,0,17.0,,3,0
1103,1,22.0,4.0,1.0,55.0,0.0,H18001-04-02,0,17.0,,3,0
1104,1,54.0,2.0,19.0,55.0,1.0,H18005-04-01,0,17.0,7.0,3,1
1105,1,43.0,,,55.0,,H18007-04-01,0,34.0,,3,1
1106,1,53.0,,,55.0,1.0,H18010-04-01,0,51.0,2.0,3,0
1107,2,54.0,,,55.0,,H18011-04-01,0,61.0,10.0,3,1
1108,1,48.0,,,55.0,1.0,H18012-04-01,0,34.0,,3,1
1109,1,35.0,,,55.0,1.0,H18013-04-01,0,31.0,,3,1
1110,2,74.0,,,55.0,0.0,H18101-04-01,0,,,3,0
1111,2,60.0,,,56.0,1.0,H18102-04-01,1,,4.0,3,0
1112,1,73.0,,,55.0,1.0,H18103-04-01,0,16.0,,3,0
1113,1,33.0,21.0,19.0,55.0,0.0,H18103-04-02,0,41.0,30.0,3,0
1114,1,27.0,73.0,5.0,55.0,1.0,H18103-04-03,0,17.0,,3,0
1115,1,85.0,,,55.0,1.0,H18104-04-01,0,13.0,30.0,3,0
1116,1,45.0,2.0,19.0,55.0,1.0,H18104-04-02,0,32.0,3.0,3,0
1117,1,24.0,14.0,19.0,55.0,0.0,H18104-04-03,0,14.0,7.0,3,0
1118,1,23.0,,,55.0,1.0,H18104-04-04,0,16.0,8.0,3,0
1119,1,40.0,,,55.0,0.0,H18105-04-01,0,17.0,30.0,3,0
1120,1,28.0,,12.0,55.0,1.0,H18106-04-01,0,16.0,,3,0
1121,2,65.0,,,55.0,1.0,H18107-04-01,1,11.0,,3,0
1122,2,39.0,,,55.0,0.0,H18108-04-01,0,15.0,14.0,3,0
1123,1,42.0,1.0,10.0,55.0,1.0,H18109-04-01,0,23.0,7.0,3,0
1124,1,49.0,21.0,18.0,55.0,1.0,H18110-04-01,0,17.0,14.0,3,0
1125,1,27.0,73.0,19.0,55.0,0.0,H18201-04-01,1,14.0,,3,0
1126,1,25.0,12.0,19.0,55.0,1.0,H18202-04-02,0,16.0,,3,0
1127,1,25.0,73.0,19.0,55.0,1.0,H18202-04-03,0,16.0,,3,0
1128,1,51.0,,,55.0,1.0,H18202-04-04,0,14.0,7.0,3,0
1129,1,20.0,12.0,19.0,55.0,0.0,H18202-04-05,0,17.0,,3,0
1130,1,23.0,16.0,19.0,11.0,1.0,H18202-04-06,0,31.0,7.0,3,0
1131,1,42.0,,,55.0,1.0,H18203-04-01,0,15.0,,3,0
1132,2,59.0,14.0,19.0,55.0,0.0,H18204-04-01,0,,3.0,3,0
1133,1,21.0,,,55.0,1.0,H18204-04-02,1,13.0,,3,0
1134,1,45.0,,,55.0,0.0,H18205-04-01,0,15.0,,3,0
1135,1,22.0,41.0,6.0,55.0,1.0,H18205-04-02,0,17.0,6.0,3,0
1136,1,57.0,,,55.0,0.0,H18206-04-01,0,51.0,,3,0
1137,2,18.0,,19.0,55.0,1.0,H18206-04-02,0,16.0,,3,0
1138,2,56.0,73.0,10.0,55.0,,H18207-04-01,1,,,3,0
1139,1,20.0,73.0,19.0,55.0,1.0,H18207-04-02,0,16.0,7.0,3,0
1140,1,37.0,,,55.0,0.0,H18208-04-01,0,14.0,7.0,3,0
1141,2,45.0,,,55.0,1.0,H18209-04-01,1,,,3,0
1142,1,21.0,,,55.0,1.0,H18209-04-02,0,15.0,,3,0
1143,1,45.0,,,55.0,1.0,H18210-04-01,0,51.0,7.0,3,0
1144,2,46.0,,,55.0,1.0,H18210-04-02,1,,8.0,3,0
1145,2,27.0,17.0,19.0,55.0,1.0,H18210-04-03,0,17.0,,3,0
1146,1,33.0,71.0,19.0,55.0,1.0,H18210-04-04,0,36.0,,3,0
1147,1,31.0,,,55.0,1.0,H18210-04-05,0,41.0,30.0,3,0
1148,2,49.0,,,55.0,0.0,H18301-04-01,1,,10.0,3,0
1149,1,25.0,15.0,19.0,55.0,0.0,H18301-04-02,0,16.0,,3,0
1150,1,31.0,73.0,19.0,55.0,0.0,H18301-04-03,0,17.0,,3,0
1151,2,45.0,,,55.0,0.0,H18301-04-04,1,,14.0,3,0
1152,1,64.0,,,55.0,1.0,H18301-04-05,0,16.0,,3,0
1153,1,26.0,73.0,19.0,55.0,1.0,H18301-04-06,0,16.0,,3,0
1154,1,32.0,,,55.0,1.0,H18301-04-07,0,17.0,12.0,3,0
1155,1,77.0,,,55.0,0.0,H18302-04-01,0,15.0,10.0,3,0
1156,1,37.0,,,55.0,0.0,H18303-04-01,0,15.0,,3,0
1157,2,41.0,,,55.0,1.0,H18305-04-01,0,14.0,,3,0
1158,2,43.0,22.0,19.0,55.0,0.0,H18306-04-01,0,15.0,3.0,3,0
1159,2,43.0,3.0,21.0,55.0,1.0,H18307-04-01,0,17.0,,3,0
1160,1,30.0,,,55.0,0.0,H18308-04-01,0,14.0,14.0,3,0
1161,1,45.0,,,55.0,0.0,H18309-04-01,0,16.0,,3,0
1162,1,41.0,,,55.0,1.0,H18311-04-01,0,16.0,,3,0
1163,1,24.0,,19.0,55.0,1.0,H18311-04-02,0,41.0,5.0,1,0
1164,2,77.0,,,55.0,0.0,H18601-04-01,1,,30.0,3,0
1165,1,53.0,,,55.0,1.0,H18601-04-02,0,34.0,,3,0
1166,2,69.0,,,55.0,1.0,H18601-04-03,1,,14.0,3,0
1167,1,42.0,22.0,10.0,55.0,1.0,H18601-04-04,0,16.0,8.0,3,0
1168,1,37.0,,,55.0,0.0,H18602-04-01,1,34.0,,3,0
1169,2,51.0,,,55.0,0.0,H18603-04-01,0,16.0,,3,0
1170,1,47.0,,,55.0,1.0,H18604-04-01,0,17.0,,3,0
1171,1,47.0,,,55.0,1.0,H18605-04-01,0,32.0,,3,0
1172,2,54.0,,,55.0,0.0,H18606-04-01,1,,,3,0
1173,1,32.0,,,55.0,0.0,H18607-04-01,0,41.0,,3,0
1174,1,37.0,,,55.0,1.0,H18608-04-01,0,15.0,,3,0
1175,1,65.0,,,55.0,1.0,H18609-04-01,0,21.0,,3,0
1176,2,71.0,,,55.0,1.0,H18610-04-01,0,16.0,4.0,3,0
1177,1,31.0,,,55.0,0.0,H18708-04-01,0,16.0,,3,0
1178,1,38.0,,,55.0,0.0,H18712-04-01,1,17.0,12.0,3,0
1179,1,41.0,,,55.0,0.0,H18801-04-01,0,15.0,,3,0
1180,1,26.0,1.0,19.0,55.0,1.0,H18801-04-02,0,36.0,,3,0
1181,1,61.0,,,55.0,1.0,H18802-04-01,0,22.0,20.0,3,0
1182,2,35.0,1.0,19.0,55.0,0.0,H18803-04-01,1,,,3,0
1183,2,41.0,,19.0,55.0,0.0,H18804-04-01,1,,,3,0
1184,1,47.0,,,55.0,0.0,H18805-04-01,0,17.0,,3,0
1185,1,27.0,1.0,19.0,55.0,0.0,H18806-04-01,0,33.0,,3,0
1186,1,44.0,1.0,18.0,55.0,0.0,H18806-04-02,0,17.0,,3,0
1187,1,54.0,,,55.0,1.0,H18806-04-03,0,31.0,30.0,3,0
1188,2,52.0,,,55.0,0.0,H18807-04-01,1,,10.0,3,0
1189,1,25.0,,,55.0,1.0,H18807-04-02,0,16.0,,3,0
1190,2,60.0,,,55.0,0.0,H18808-04-01,1,,,3,0
1191,2,29.0,,,55.0,0.0,H18808-04-02,1,,3.0,3,0
1192,1,21.0,,,55.0,1.0,H18808-04-03,1,13.0,,3,0
1193,1,50.0,21.0,10.0,55.0,0.0,H18809-04-01,0,17.0,30.0,3,0
1194,1,65.0,,,55.0,0.0,H18810-04-01,1,13.0,14.0,3,0
1195,2,81.0,,,55.0,0.0,H18901-04-01,1,,10.0,3,0
1196,1,69.0,,,55.0,1.0,H18902-04-01,1,,,3,0
1197,1,37.0,,19.0,55.0,1.0,H18904-04-01,0,15.0,,3,0
1198,2,32.0,15.0,20.0,55.0,1.0,H18905-04-01,1,,,3,0
1199,2,71.0,10.0,19.0,55.0,0.0,H18907-04-01,1,,,3,0
1200,1,39.0,,,55.0,1.0,H18908-04-01,0,15.0,,3,0
1201,1,60.0,1.0,19.0,55.0,1.0,H18909-04-01,0,13.0,,3,0
1202,1,51.0,,,55.0,1.0,H18910-04-01,0,13.0,,3,0
1203,1,47.0,,,55.0,1.0,H19001-04-01,0,15.0,15.0,3,0
1204,1,28.0,3.0,19.0,55.0,1.0,H19001-04-02,0,41.0,,3,0
1205,1,51.0,,,55.0,1.0,H19002-04-01,0,17.0,,3,0
1206,1,43.0,,,55.0,1.0,H19004-04-01,0,16.0,,3,0
1207,1,37.0,,,55.0,1.0,H19005-04-01,0,31.0,,3,0
1208,1,26.0,2.0,19.0,55.0,1.0,H19006-04-01,0,17.0,,3,0
1209,2,31.0,,,55.0,0.0,H19007-04-01,1,,4.0,3,0
1210,2,48.0,,,55.0,0.0,H19008-04-01,0,13.0,,3,0
1211,1,25.0,,,55.0,0.0,H19008-04-02,0,41.0,,3,0
1212,1,28.0,,,55.0,0.0,H19008-04-03,0,51.0,,3,0
1213,1,31.0,,,55.0,0.0,H19008-04-04,1,22.0,,3,0
1214,1,31.0,14.0,19.0,55.0,0.0,H19009-04-01,0,17.0,,3,1
1215,2,43.0,,,55.0,1.0,H19010-04-01,1,12.0,4.0,3,0
1216,2,60.0,,,55.0,1.0,H19101-04-01,1,,,3,0
1217,2,23.0,17.0,5.0,55.0,0.0,H19102-04-01,0,17.0,7.0,3,0
1218,1,45.0,,,55.0,1.0,H19103-04-01,0,17.0,,3,0
1219,1,62.0,,,55.0,0.0,H19104-04-01,0,13.0,,3,0
1220,2,50.0,,,55.0,0.0,H19105-04-01,1,,2.0,3,0
1221,2,72.0,,,55.0,1.0,H19106-04-01,1,,5.0,3,0
1222,1,38.0,,,55.0,1.0,H19107-04-01,0,16.0,2.0,3,0
1223,1,24.0,17.0,19.0,55.0,1.0,H19107-04-02,0,34.0,,3,1
1224,1,28.0,,,55.0,1.0,H19107-04-03,0,17.0,7.0,3,0
1225,2,61.0,,,55.0,1.0,H19108-04-01,0,14.0,,3,0
1226,1,25.0,17.0,19.0,55.0,1.0,H19108-04-02,0,17.0,,3,0
1227,1,55.0,,,55.0,1.0,H19108-04-03,0,31.0,,3,0
1228,2,47.0,15.0,19.0,55.0,1.0,H19109-04-01,0,17.0,,3,0
1229,1,43.0,14.0,19.0,55.0,1.0,H19110-04-01,0,17.0,,3,0
1230,1,42.0,23.0,23.0,55.0,1.0,H19201-04-01,0,61.0,,3,0
1231,1,46.0,,,33.0,1.0,H19203-04-01,0,32.0,,3,0
1232,2,79.0,,,55.0,1.0,H19204-04-01,1,,30.0,3,0
1233,1,66.0,,,32.0,1.0,H19205-04-01,0,12.0,,3,0
1234,1,23.0,,,55.0,1.0,H19205-04-03,0,17.0,,3,0
1235,1,57.0,,,55.0,0.0,H19206-04-01,1,11.0,7.0,3,0
1236,1,76.0,,,11.0,1.0,H19207-04-01,0,34.0,,3,0
1237,1,56.0,,,55.0,1.0,H19208-04-01,0,33.0,,3,0
1238,1,31.0,,,55.0,1.0,H19210-04-01,0,41.0,,3,0
1239,1,31.0,,,55.0,1.0,H19211-04-01,0,17.0,2.0,3,0
1240,2,62.0,,,55.0,1.0,H19212-04-01,0,,3.0,3,0
1241,1,34.0,,,55.0,0.0,H19212-04-02,1,13.0,,3,1
1242,1,25.0,,,55.0,1.0,H19212-04-03,0,41.0,,3,0
1243,1,39.0,15.0,19.0,50.0,1.0,H19401-04-01,0,15.0,,3,1
1244,2,50.0,,,50.0,0.0,H19402-04-01,1,,,3,1
1245,2,25.0,12.0,9.0,50.0,0.0,H19404-04-01,1,14.0,7.0,3,1
1246,1,67.0,,,57.0,1.0,H19406-04-01,0,13.0,,3,1
1247,1,39.0,,,50.0,1.0,H19407-04-01,0,51.0,,3,1
1248,1,41.0,,,50.0,1.0,H19409-04-01,0,17.0,,3,1
1249,2,61.0,,,57.0,0.0,H19501-04-01,1,,,3,0
1250,2,52.0,,,57.0,0.0,H19502-04-01,1,12.0,14.0,3,0
1251,2,50.0,,,57.0,0.0,H19504-04-01,0,17.0,14.0,3,0
1252,1,26.0,,,57.0,1.0,H19504-04-02,0,16.0,3.0,3,1
1253,1,41.0,2.0,19.0,57.0,1.0,H19505-04-01,1,10.0,7.0,3,0
1254,1,43.0,,19.0,57.0,0.0,H19506-04-01,0,14.0,,3,0
1255,1,43.0,1.0,19.0,57.0,1.0,H19507-04-01,0,34.0,2.0,3,0
1256,1,65.0,,,57.0,1.0,H19508-04-01,1,12.0,3.0,3,0
1257,1,30.0,,,57.0,1.0,H19509-04-01,0,15.0,,3,0
1258,1,49.0,,,57.0,0.0,H19510-04-01,0,17.0,,3,0
1259,1,52.0,,,58.0,0.0,H19602-04-01,0,51.0,,3,1
1260,2,46.0,,,57.0,1.0,H19602-04-02,0,41.0,,3,0
1261,2,68.0,,,50.0,1.0,H19603-04-01,0,61.0,30.0,3,0
1262,1,32.0,,,12.0,1.0,H19604-04-01,0,33.0,,3,0
1263,2,57.0,,,57.0,1.0,H19605-04-01,0,33.0,,3,1
1264,2,74.0,,,57.0,1.0,H19607-04-01,1,,,3,0
1265,1,37.0,,,57.0,1.0,H19607-04-02,0,17.0,,3,0
1266,1,26.0,17.0,19.0,57.0,1.0,H19607-04-03,0,51.0,,3,0
1267,2,39.0,15.0,1.0,57.0,1.0,H19608-04-01,0,17.0,3.0,3,1
1268,2,73.0,,,57.0,1.0,H19609-04-01,1,,,3,1
1269,1,57.0,,,57.0,1.0,H19610-04-01,0,41.0,,3,1
1270,1,48.0,,,50.0,1.0,H19702-04-01,0,16.0,7.0,3,0
1271,2,49.0,,,50.0,1.0,H19702-04-02,1,10.0,15.0,3,1
1272,1,31.0,,,50.0,1.0,H19702-04-03,0,51.0,4.0,3,1
1273,2,53.0,,,50.0,,H19702-04-04,0,13.0,30.0,3,0
1274,1,50.0,,,50.0,0.0,H19703-04-01,1,,,3,0
1275,1,25.0,1.0,19.0,74.0,1.0,H19703-04-02,0,31.0,,3,1
1276,2,52.0,,,50.0,1.0,H19704-04-01,1,11.0,7.0,3,0
1277,1,42.0,,,50.0,0.0,H19705-04-01,0,14.0,,3,0
1278,1,49.0,15.0,19.0,50.0,1.0,H19707-04-01,0,15.0,,3,0
1279,1,64.0,,,50.0,1.0,H19708-04-01,0,41.0,,3,0
1280,2,74.0,,,50.0,0.0,H19709-04-01,1,,,3,0
1281,1,83.0,,,50.0,1.0,H19710-04-01,0,16.0,,3,0
1282,1,42.0,,,50.0,1.0,H19711-04-01,0,15.0,4.0,3,0
1283,2,39.0,,,57.0,1.0,H20002-04-01,0,13.0,14.0,3,1
1284,1,41.0,,,57.0,1.0,H20003-04-01,0,17.0,4.0,3,1
1285,1,60.0,,,57.0,0.0,H20004-04-01,0,51.0,2.0,3,1
1286,1,77.0,,,57.0,1.0,H20005-04-01,0,16.0,30.0,3,1
1287,1,40.0,3.0,20.0,57.0,1.0,H20005-04-02,0,51.0,,3,0
1288,2,35.0,,,57.0,0.0,H20006-04-01,1,12.0,,3,1
1289,2,45.0,,,57.0,1.0,H20007-04-01,1,,,3,0
1290,1,51.0,,,57.0,1.0,H20009-04-01,0,15.0,,3,1
1291,2,44.0,,,57.0,1.0,H20010-04-01,1,10.0,5.0,3,0
1292,1,24.0,,,57.0,0.0,H20010-04-02,0,34.0,6.0,3,0
1293,1,34.0,,,57.0,1.0,H20010-04-03,0,,,1,1
1294,1,41.0,,,57.0,1.0,H20011-04-01,0,17.0,3.0,3,1
1295,1,43.0,2.0,14.0,57.0,1.0,H20201-04-01,0,51.0,,3,0
1296,2,53.0,,,57.0,0.0,H20202-04-01,0,16.0,7.0,3,0
1297,1,75.0,,,57.0,1.0,H20203-04-01,0,41.0,5.0,3,0
1298,1,24.0,3.0,19.0,57.0,0.0,H20203-04-02,0,34.0,,3,0
1299,1,50.0,,,57.0,1.0,H20205-04-01,0,51.0,7.0,3,0
1300,2,54.0,,,57.0,1.0,H20206-04-01,1,,14.0,3,0
1301,1,38.0,2.0,19.0,57.0,1.0,H20207-04-01,0,15.0,3.0,3,0
1302,1,75.0,,,57.0,0.0,H20207-04-02,0,13.0,7.0,3,0
1303,1,68.0,,,57.0,0.0,H20208-04-01,0,15.0,,3,0
1304,1,74.0,,,57.0,0.0,H20209-04-01,0,13.0,,3,0
1305,1,45.0,,,57.0,0.0,H20210-04-01,0,15.0,,3,0
1306,1,23.0,,,57.0,0.0,H20210-04-02,0,17.0,,3,0
1307,1,19.0,,,58.0,1.0,H20210-04-03,0,17.0,,3,0
1308,2,47.0,,,57.0,1.0,H20301-04-01,1,10.0,7.0,3,0
1309,2,56.0,,,57.0,0.0,H20302-04-01,0,14.0,6.0,3,0
1310,1,42.0,12.0,19.0,57.0,1.0,H20303-04-01,0,17.0,5.0,3,0
1311,2,33.0,73.0,19.0,57.0,1.0,H20304-04-01,1,11.0,,3,0
1312,1,49.0,,,57.0,0.0,H20305-04-01,1,,,3,0
1313,1,46.0,,,57.0,1.0,H20306-04-01,0,13.0,,3,0
1314,1,41.0,,,57.0,1.0,H20307-04-01,1,11.0,,3,0
1315,2,74.0,,,57.0,0.0,H20309-04-01,1,,4.0,3,0
1316,1,42.0,,,57.0,0.0,H20310-04-01,0,33.0,,3,0
1317,1,43.0,73.0,19.0,57.0,1.0,H20310-04-02,0,17.0,,3,0
1318,1,41.0,,,57.0,0.0,H20401-04-01,0,13.0,,3,0
1319,1,30.0,,,57.0,0.0,H20402-04-01,0,13.0,,3,0
1320,1,44.0,,,57.0,0.0,H20403-04-01,0,17.0,,3,0
1321,2,68.0,,,57.0,0.0,H20404-04-01,1,12.0,,3,0
1322,1,39.0,,,57.0,,H20406-04-01,1,13.0,,3,0
1323,1,41.0,,,57.0,0.0,H20407-04-01,0,15.0,,3,0
1324,2,37.0,,,57.0,0.0,H20408-04-01,1,11.0,4.0,3,0
1325,1,58.0,,,57.0,0.0,H20409-04-01,0,34.0,,3,0
1326,1,41.0,,,57.0,1.0,H20411-04-01,0,13.0,4.0,3,0
1327,1,41.0,,,11.0,1.0,H20503-04-01,0,16.0,,3,1
1328,2,40.0,4.0,19.0,11.0,1.0,H20504-04-01,0,14.0,7.0,3,1
1329,1,65.0,,,32.0,0.0,H20505-04-01,0,14.0,,3,1
1330,1,51.0,,,96.0,1.0,H20507-04-01,0,16.0,,3,1
1331,1,42.0,73.0,19.0,32.0,1.0,H20507-04-02,0,34.0,,3,1
1332,1,74.0,,,11.0,1.0,H20508-04-01,0,34.0,20.0,3,0
1333,2,60.0,,,11.0,,H20509-04-01,1,,,3,1
1334,1,38.0,,,11.0,1.0,H20510-04-01,0,51.0,4.0,3,1
1335,2,59.0,,,11.0,0.0,H20601-04-01,1,,7.0,3,1
1336,1,40.0,,,11.0,0.0,H20601-04-02,0,16.0,,3,0
1337,2,102.0,,,11.0,1.0,H20602-04-01,0,10.0,,3,1
1338,1,94.0,,,11.0,0.0,H20603-04-01,1,,30.0,3,1
1339,1,61.0,,,11.0,0.0,H20603-04-02,0,41.0,30.0,3,1
1340,1,29.0,73.0,19.0,11.0,1.0,H20603-04-03,0,32.0,,3,1
1341,2,79.0,,,11.0,1.0,H20604-04-01,1,,3.0,3,1
1342,2,56.0,,,11.0,1.0,H20606-04-01,1,,7.0,3,1
1343,2,37.0,,,11.0,0.0,H20606-04-02,0,14.0,,3,0
1344,2,49.0,,,11.0,0.0,H20607-04-01,1,,,3,0
1345,2,61.0,,,11.0,1.0,H20608-04-01,1,,,3,1
1346,1,48.0,22.0,10.0,11.0,1.0,H20609-04-02,0,32.0,,3,1
1347,1,41.0,,,11.0,1.0,H20610-04-02,1,13.0,8.0,3,1
1348,1,62.0,,,11.0,1.0,H20610-04-03,0,17.0,30.0,3,0
1349,1,50.0,,,11.0,1.0,H20610-04-04,0,17.0,15.0,3,0
1350,1,35.0,41.0,9.0,11.0,,H20611-04-02,0,33.0,,3,1
1351,1,47.0,,,11.0,0.0,H20801-04-01,0,31.0,3.0,3,0
1352,1,42.0,,,11.0,0.0,H20802-04-01,0,15.0,,3,0
1353,1,44.0,22.0,19.0,11.0,0.0,H20803-04-01,0,17.0,,3,0
1354,1,69.0,,,11.0,0.0,H20804-04-01,0,22.0,21.0,3,0
1355,2,73.0,,,11.0,0.0,H20805-04-01,1,,10.0,3,0
1356,2,44.0,,,11.0,0.0,H20805-04-02,0,16.0,,3,0
1357,2,52.0,,,11.0,0.0,H20807-04-01,1,13.0,,3,0
1358,1,63.0,,,11.0,1.0,H20809-04-01,0,23.0,,3,0
1359,1,30.0,,,11.0,1.0,H20810-04-01,0,51.0,,3,0
1360,1,60.0,1.0,19.0,11.0,1.0,H20811-04-01,0,12.0,,3,0
1361,1,27.0,12.0,19.0,11.0,1.0,H20811-04-02,0,33.0,21.0,3,0
1362,2,44.0,13.0,19.0,11.0,1.0,H20811-04-03,0,17.0,,3,0
1363,1,24.0,13.0,19.0,11.0,1.0,H20811-04-04,0,17.0,,3,1
1364,1,39.0,1.0,21.0,16.0,1.0,H20811-04-05,0,14.0,5.0,3,0
1365,2,80.0,,,55.0,0.0,H20901-04-01,1,,30.0,3,0
1366,1,38.0,16.0,19.0,55.0,0.0,H20902-04-01,1,16.0,,3,0
1367,1,55.0,,,55.0,1.0,H20903-04-02,1,17.0,7.0,3,0
1368,1,23.0,17.0,19.0,55.0,1.0,H20903-04-03,0,16.0,,3,0
1369,2,84.0,,,55.0,1.0,H20904-04-01,1,,8.0,3,0
1370,1,71.0,,,11.0,1.0,H20905-04-01,0,15.0,20.0,3,0
1371,1,28.0,21.0,19.0,11.0,1.0,H20905-04-02,0,34.0,3.0,3,0
1372,1,34.0,,,55.0,1.0,H20906-04-01,0,51.0,,3,0
1373,2,31.0,,,55.0,1.0,H20906-04-03,0,17.0,,3,0
1374,1,56.0,22.0,6.0,11.0,0.0,H20907-04-01,0,16.0,,3,0
1375,2,56.0,,,11.0,1.0,H20908-04-01,0,32.0,8.0,3,0
1376,2,31.0,,,11.0,1.0,H20908-04-02,0,32.0,14.0,3,1
1377,1,57.0,,,55.0,1.0,H20909-04-01,0,17.0,,3,1
1378,1,49.0,,,55.0,1.0,H20910-04-01,0,31.0,,3,0
1379,1,40.0,,,11.0,0.0,H21101-04-01,0,32.0,,3,0
1380,1,52.0,15.0,10.0,11.0,1.0,H21102-04-01,0,61.0,,3,1
1381,1,57.0,1.0,10.0,11.0,1.0,H21102-04-02,1,14.0,,3,0
1382,2,70.0,,,11.0,1.0,H21103-04-01,1,,,3,0
1383,1,63.0,,,11.0,0.0,H21105-04-01,0,17.0,,3,0
1384,1,41.0,,,11.0,0.0,H21106-04-01,0,36.0,,3,0
1385,1,49.0,,,11.0,0.0,H21107-04-01,0,41.0,25.0,3,0
1386,1,54.0,,,11.0,0.0,H21108-04-01,0,41.0,7.0,3,0
1387,1,73.0,,,11.0,1.0,H21109-04-01,0,41.0,,3,1
1388,1,71.0,,,11.0,1.0,H21110-04-01,0,15.0,,3,1
1389,2,66.0,,,42.0,0.0,H21401-04-01,1,,30.0,3,0
1390,1,48.0,13.0,13.0,42.0,0.0,H21401-04-02,1,,,3,0
1391,2,58.0,,,51.0,0.0,H21402-04-01,1,,6.0,3,0
1392,1,54.0,1.0,10.0,51.0,0.0,H21403-04-01,1,,3.0,3,0
1393,2,45.0,,,51.0,0.0,H21404-04-01,1,,,3,0
1394,2,42.0,73.0,19.0,51.0,0.0,H21405-04-01,1,,,3,0
1395,2,48.0,,,42.0,0.0,H21406-04-01,1,,2.0,3,0
1396,1,58.0,,,51.0,,H21407-04-01,1,,,3,0
1397,2,41.0,,,51.0,0.0,H21408-04-01,1,12.0,,3,0
1398,2,55.0,,,51.0,0.0,H21409-04-01,1,,16.0,3,0
1399,1,54.0,,,42.0,0.0,H21410-04-01,0,17.0,,3,0
1400,1,55.0,,,51.0,1.0,H21501-04-01,0,16.0,,3,0
1401,2,73.0,,,42.0,0.0,H21502-04-01,1,,21.0,3,0
1402,2,34.0,,,42.0,0.0,H21503-04-01,1,,,3,0
1403,2,19.0,,,51.0,0.0,H21505-04-01,1,,,3,0
1404,1,54.0,,,42.0,1.0,H21506-04-01,1,,,3,0
1405,2,58.0,,,51.0,0.0,H21507-04-01,1,10.0,,3,0
1406,2,39.0,,,42.0,0.0,H21509-04-01,1,,,3,0
1407,1,71.0,,,51.0,0.0,H21510-04-01,1,,,3,0
1408,2,58.0,,,51.0,0.0,H21601-04-01,1,,7.0,3,0
1409,1,29.0,,,48.0,0.0,H21602-04-01,1,,,3,0
1410,2,42.0,,,48.0,0.0,H21603-04-01,1,,,3,1
1411,2,43.0,,,48.0,0.0,H21608-04-01,1,,,3,0
1412,1,42.0,,,51.0,0.0,H21609-04-01,1,,,3,0
1413,1,75.0,,,48.0,0.0,H21610-04-01,1,,,3,0
1414,1,74.0,,,51.0,0.0,H21612-04-01,1,,30.0,3,0
1415,2,25.0,73.0,19.0,48.0,0.0,H21612-04-02,1,,,3,0
1416,2,55.0,1.0,21.0,48.0,0.0,H21701-04-01,1,,,3,0
1417,2,72.0,,,51.0,0.0,H21703-04-01,1,,,3,0
