,hh,ctotal,inctotal,wtotal,sex,region,urban,classeduc
295,H08503-04-01,677.7943830154488,-2506.3698866809223,260.35774036774495,1.0,1.0,0.0,14.0
296,H08503-04-03,1029.9795421850959,-2687.00351388486,46.81397821273421,2.0,1.0,0.0,13.0
297,H08504-04-01,714.1919657648286,155.83944297929384,686.6675456275135,2.0,1.0,0.0,12.0
298,H08505-04-01,2423.159042547483,-1591.9748323582846,165.75977789117016,1.0,1.0,0.0,12.0
299,H08506-04-01,1290.7678054367111,-643.5498529020392,2953.112563828253,1.0,1.0,0.0,12.0
300,H08507-04-01,1267.0075478691915,117.96440311855527,350.03626002991365,2.0,1.0,0.0,
301,H08508-04-01,1476.265191469195,174489.52796016642,245.24369985463812,2.0,1.0,0.0,
302,H08509-04-01,573.6301080427847,-4569.374066156605,61.492856491741584,1.0,1.0,0.0,
303,H08510-04-01,566.0981427801869,155.34678422099896,884.1872264788881,2.0,1.0,0.0,13.0
304,H08602-04-01,1225.7146837606401,-5060.478181710922,335.5928547668331,2.0,1.0,0.0,
305,H08602-04-02,1041.429800497682,41.121044216142046,264.61605793436837,2.0,1.0,0.0,
306,H08602-04-03,695.427015528754,43700.84275039052,347.96829626582695,1.0,1.0,0.0,13.0
307,H08603-04-01,2939.822526443338,-120397.96664426889,2187.541276733912,1.0,1.0,0.0,33.0
308,H08605-04-01,622.9723629355842,-7220.43873272207,424.4370650785956,2.0,1.0,0.0,11.0
309,H08609-04-01,3199.0889107384623,678797.5209350985,2429.4161309273973,2.0,1.0,0.0,31.0
310,H08611-04-01,825.8364052765206,1055578.3746699924,2103.109502243378,2.0,1.0,0.0,17.0
311,H08701-04-01,3844.728905997006,150.13735019065496,18472.351408473638,2.0,1.0,0.0,
312,H08703-04-01,8856.963684599374,331.80596940357987,856.8015986243756,2.0,1.0,0.0,
313,H08704-04-01,2611.735013114626,156.07978166023656,78.22180199755446,1.0,1.0,0.0,17.0
314,H08706-04-01,8984.88361754049,24439.75754885697,,1.0,1.0,0.0,13.0
315,H08707-04-01,3906.646087934687,575068.187888414,4881.501652962027,1.0,1.0,0.0,
316,H08708-04-01,2430.565229247308,,199.0164565876491,1.0,1.0,0.0,14.0
317,H08708-04-02,2477.5217179037495,-110658.09757254065,14714.764635004016,1.0,1.0,0.0,
318,H08709-04-01,5078.523208016108,-357317.26428929565,7790.891478956424,1.0,1.0,0.0,32.0
319,H08710-04-01,2666.964994831004,1970289.308344991,932.2349808579349,1.0,1.0,0.0,17.0
320,H08801-04-01,960.1479572210534,294336.5078271298,3159.4345540936733,2.0,1.0,0.0,34.0
321,H08802-04-01,1660.5200571884536,111198.0071676434,1301.274149288719,2.0,1.0,0.0,17.0
322,H08802-04-02,2126.33270600487,769.0770945140767,1280.6132505395663,2.0,1.0,0.0,12.0
323,H08803-04-01,1082.1123008233913,7000.643180380812,1458.8360003127316,1.0,1.0,0.0,
324,H08804-04-01,620.9868725797863,181.61654944320688,308.46359360576594,2.0,1.0,0.0,
325,H08805-04-01,4130.413179997055,142.38963855239828,2108.67612125234,1.0,1.0,0.0,16.0
326,H08806-04-01,2063.334169311074,721789.1859857895,1070.216922338395,1.0,1.0,0.0,11.0
327,H08810-04-01,763.2133578583379,29785.061410499296,379.256974537071,1.0,1.0,0.0,21.0
328,H08811-04-01,2214.4858740012533,23498.228819049942,1408.0221261593392,1.0,1.0,0.0,17.0
329,H09001-04-01,1838.1477778859582,-27744.6296192599,705.4067871427925,2.0,1.0,1.0,
330,H09003-04-01,2573.055233101805,843.9940717080696,465.93689473333455,1.0,1.0,0.0,
331,H09005-04-01,392.9673486777328,517172.05834594916,426.2392674508381,2.0,1.0,0.0,13.0
332,H09007-04-01,3810.207986466625,-146475.92973285506,2367.248378358352,1.0,1.0,0.0,36.0
333,H09008-04-01,4099.876371590242,1175691.5498900665,22851.109890043645,1.0,1.0,1.0,15.0
334,H09008-04-02,1413.0865744273985,2335.2567851750514,328.5098690743901,1.0,1.0,1.0,35.0
335,H09010-04-01,6282.274106570413,2374.4722063128474,8020.254843064878,2.0,1.0,0.0,16.0
336,H09101-04-01,1022.7907590331805,-1785.886052154926,402.2108326926327,2.0,1.0,0.0,13.0
337,H09102-04-01,1421.2723785386108,-11491.946017553611,221.46612769870418,1.0,1.0,0.0,34.0
338,H09103-04-01,1644.9036123222843,119154.79129319332,2401.585552738225,1.0,1.0,0.0,32.0
339,H09105-04-01,2691.1555536877336,394.81588830362756,1449.612840733551,1.0,1.0,0.0,17.0
340,H09105-04-02,997.4978434559522,445716.33405705984,90.02688117833503,1.0,1.0,0.0,17.0
341,H09106-04-01,1105.5323159945415,131659.06558585982,1584.0245135081907,2.0,1.0,0.0,15.0
342,H09108-04-01,3570.6978388371735,1868567.5914512933,6520.77925307312,2.0,1.0,0.0,33.0
343,H09109-04-01,885.2288145305912,-2172.052249452669,1948.8246290039133,1.0,1.0,0.0,
344,H09110-04-01,2684.817661252779,292441.64300883486,970.4897791024517,1.0,1.0,0.0,21.0
345,H09111-04-01,1952.2869344809023,414.3430158377653,1441.1503139027873,1.0,1.0,0.0,16.0
346,H09203-04-01,1909.269791623214,77606.46479310257,5670.655273971417,1.0,1.0,0.0,51.0
347,H09206-04-01,1152.0080101269268,1763.9857248481235,963.8285026275204,1.0,1.0,0.0,16.0
348,H09208-04-01,1192.4370419365412,1001753.7686438642,1557.2474859625218,2.0,1.0,0.0,12.0
349,H09209-04-01,730.0054550112369,833373.8391931407,65.69903501671732,2.0,1.0,0.0,12.0
350,H09210-04-01,1245.91577208988,5674.997021941514,236.9533063483821,1.0,1.0,0.0,16.0
351,H09410-04-01,2403.2648152327706,53673.88318701709,43886.79678864652,1.0,1.0,1.0,32.0
352,H09505-04-01,2915.68943754463,-22117.41865857296,239.00899363372042,1.0,1.0,1.0,51.0
353,H09510-04-01,1746.788371263862,124695.19343421356,324.04988564460024,1.0,1.0,1.0,33.0
354,H09608-04-01,2172.7404822569133,1162.7714861447141,2006.5639022460239,2.0,1.0,1.0,13.0
355,H09609-04-01,4837.640469902264,-1421.9265325768026,33604.35048705339,1.0,1.0,1.0,51.0
356,H09710-04-01,2858.3247868866465,-160508.87546943885,11500.601940240344,2.0,1.0,1.0,17.0
357,H09909-04-01,1467.8662381503052,-3651.020040434422,4182.200873117895,2.0,1.0,0.0,17.0
358,H09910-04-01,1297.1419695388884,83474.81920047861,92.43033650936583,2.0,1.0,0.0,16.0
359,H10002-04-01,3575.903130952272,229.33847388444244,21865.443253078967,1.0,1.0,1.0,61.0
360,H10004-04-01,,1816.7926980687384,13656.285312381895,1.0,1.0,1.0,33.0
361,H10007-04-01,8493.796229929798,1084.190557919592,20447.542864495612,1.0,1.0,0.0,51.0
362,H10010-04-01,,-314444.4755173441,28379.5974093825,1.0,1.0,0.0,51.0
363,H10201-04-01,2829.394192696418,591110.3583927185,901.7092617991757,1.0,1.0,1.0,
364,H10311-04-01,2784.5478249008547,245.25981546127798,8921.086631661894,1.0,1.0,0.0,32.0
365,H10701-04-01,1631.8633018976873,8850.889314920145,171.31556559352128,1.0,2.0,0.0,11.0
366,H10701-04-02,354.6635734814056,207416.47873107798,58.694840460307084,1.0,2.0,0.0,16.0
367,H10702-04-01,787.1711791232933,7.923803462141456,2393.648962521898,2.0,2.0,0.0,
368,H10703-04-01,1161.6442612600524,-3579.540542083037,168.74766632338284,2.0,2.0,0.0,15.0
369,H10704-04-01,2899.9299267877577,1212.6476704867496,1839.2089968945847,1.0,2.0,0.0,41.0
370,H10704-04-02,1558.054982223722,-790.2523574126354,516.3892610939746,2.0,2.0,0.0,12.0
371,H10706-04-01,1108.3299813069484,66429.85056644135,99.36751556545057,1.0,2.0,0.0,
372,H10706-04-02,1295.9549599383686,23315.417917919327,1520.3739693397222,1.0,2.0,0.0,13.0
373,H10708-04-01,1505.6693949080272,-1837.328823729987,1239.0113978417949,1.0,2.0,0.0,17.0
374,H10709-04-01,2315.1539176029482,59169.389068463635,1792.6190994866088,1.0,2.0,0.0,15.0
375,H10710-04-01,3548.4549893807357,280437.504919954,,1.0,2.0,0.0,12.0
376,H10710-04-04,880.4268871716455,1463722.3216916015,1101.9290256228205,1.0,2.0,0.0,34.0
377,H10801-04-01,694.2791480508076,-555.6193200121088,774.8683414803779,1.0,2.0,0.0,14.0
378,H10802-04-01,3785.022619249867,-1709.6012560715578,1558.0336903415975,1.0,2.0,0.0,34.0
379,H10803-04-01,1528.0792906669703,-33590.03258431588,222.6841903724607,1.0,2.0,0.0,16.0
380,H10803-04-02,972.7151080436263,177040.28973172503,109.15891684924544,1.0,2.0,0.0,17.0
381,H10803-04-03,530.2940180536343,387791.8478220246,124.98695979238599,1.0,2.0,0.0,34.0
382,H10804-04-01,2073.728329690732,-265068.49611201027,583.636342087299,1.0,2.0,0.0,17.0
383,H10805-04-01,688.2187252682796,44559.83064216771,532.090690727913,1.0,2.0,1.0,34.0
384,H10806-04-01,1830.376717728147,480287.64291497297,225.23123176560972,1.0,2.0,0.0,16.0
385,H10807-04-01,1538.4816120789176,616.864461793038,262.2575811248765,1.0,2.0,0.0,34.0
386,H10807-04-02,1369.150513619472,-9325.80022212131,891.0264448121662,1.0,2.0,0.0,36.0
387,H10809-04-01,2325.1100596730107,-2650.105401984882,823.2074279600662,2.0,2.0,0.0,
388,H10904-04-01,687.9934467345773,-239079.78525615975,50.665500954613556,1.0,2.0,0.0,
389,H10905-04-01,1412.9066222734405,-2447.302523252673,296.2830381911097,1.0,2.0,0.0,14.0
390,H10906-04-01,1008.0966124723033,245.37277622554848,394.12619764331635,1.0,2.0,0.0,
391,H10908-04-01,867.6283467821937,395.5947626695442,69.38970782914465,2.0,2.0,0.0,
392,H10909-04-01,2558.167228634466,1115969.8419835353,5816.8033650320285,1.0,2.0,0.0,14.0
393,H10909-04-02,1997.8361593813415,1935.7694144911754,2975.3131864941174,1.0,2.0,0.0,14.0
394,H10910-04-01,1514.9150917931115,-2757.4458354511266,28159.717579371023,1.0,2.0,0.0,13.0
395,H11001-04-01,944.5555457955855,771792.532888973,70.94535530010752,1.0,2.0,0.0,16.0
396,H11002-04-01,2091.948299935292,65537.67625104645,366.609262135143,1.0,2.0,0.0,17.0
397,H11006-04-01,953.5419574669326,58781.296071356075,346.3588627984737,1.0,2.0,0.0,16.0
398,H11007-04-01,1952.234266691523,301476.4540631282,549.1898144898067,1.0,2.0,0.0,16.0
399,H11009-04-01,1273.4509365201866,93.38106595056891,78.94944666729914,1.0,2.0,0.0,13.0
400,H11010-04-01,1010.794108570272,601671.4331773657,1247.3744697376517,1.0,2.0,0.0,16.0
401,H11011-04-01,630.7557504406841,-33026.79361241906,4306.123766675049,1.0,2.0,0.0,51.0
402,H11502-04-01,1712.9066968901482,-115096.39523650285,1399.516840106804,1.0,2.0,1.0,34.0
403,H11504-04-01,1827.8307004845378,2961358.2538004615,2960.787858469615,1.0,2.0,1.0,15.0
404,H11505-04-01,2124.826593213692,666573.8251710641,7512.205893413552,1.0,2.0,1.0,33.0
405,H11507-04-01,2541.187716746336,822065.9894191714,10937.70638366956,2.0,2.0,1.0,12.0
406,H11510-04-01,7439.678648906899,,45086.645249422574,2.0,2.0,1.0,61.0
407,H11801-04-01,3319.2239255073905,136.06955324225754,5249.956292207956,2.0,2.0,0.0,14.0
408,H11804-04-01,2489.927295399364,-586.4415833573863,3860.5187953304667,1.0,2.0,0.0,12.0
409,H11805-04-01,1193.7738451831428,438.88288460219496,291.78551256762177,1.0,2.0,0.0,17.0
410,H11806-04-01,1534.8936663594545,1674.0597106263908,2212.0397960238656,1.0,2.0,0.0,17.0
411,H11807-04-01,1378.3045334303968,100.65751264801578,842.6125275643541,1.0,2.0,0.0,14.0
412,H11808-04-01,1699.705184070723,248244.33033697435,3681.882028908145,1.0,2.0,0.0,32.0
413,H11809-04-01,1453.688521244138,68.14792536727408,1886.4188063131155,1.0,2.0,0.0,16.0
414,H11810-04-01,1026.4336957001476,-6941.9817544345115,5165.759277888488,1.0,2.0,0.0,17.0
415,H11901-04-01,1903.9948402219266,95707.94807886035,6347.506130466041,1.0,2.0,1.0,33.0
416,H11905-04-01,1011.6945973227034,345977.9138233843,422.2125079551129,1.0,2.0,0.0,21.0
417,H11907-04-01,2597.4513489398546,-15611.554878400813,1308.1244920383194,1.0,2.0,0.0,31.0
418,H11908-04-01,2958.9306784049218,-1853.8047160024107,1258.8649360667746,1.0,2.0,0.0,15.0
419,H11910-04-01,2025.445185988493,-59441.85612964708,5673.434682982921,1.0,2.0,0.0,51.0
420,H12001-04-01,1513.1588755278788,817024.7425472665,83.27587609384862,1.0,2.0,0.0,15.0
421,H12003-04-02,1232.8884834986338,37573.930465933896,2302.034870455171,1.0,2.0,0.0,34.0
422,H12005-04-01,1087.5105279803638,-15188.290338059925,637.2414866311894,1.0,2.0,0.0,12.0
423,H12006-04-01,690.1818486091029,10.980831278252591,19.033440882304493,2.0,2.0,0.0,13.0
424,H12007-04-01,1258.4032644877473,350.28851845803746,1732.409147998984,1.0,2.0,0.0,17.0
425,H12008-04-01,1122.8998065141102,-8933.954312274593,4822.415069699264,2.0,2.0,0.0,14.0
426,H12008-04-02,1276.0760769789565,257.7304812871985,41.63793804692432,1.0,2.0,0.0,17.0
427,H12009-04-01,644.1207981345943,134.59219824616855,190.4483079363668,2.0,2.0,0.0,
428,H12010-04-01,540.6961321411577,-21897.279746718163,663.9742646250069,1.0,2.0,0.0,16.0
429,H12011-04-01,1315.3967732563133,-194547.6969026263,1861.0347961842692,1.0,2.0,0.0,17.0
430,H12306-04-01,2369.0894533328287,1339.0785431324095,332.2628866951107,1.0,2.0,1.0,34.0
431,H12311-04-01,1024.4181060500773,170.36179670353698,291.06494202753237,1.0,2.0,1.0,
432,H12402-04-01,6014.929133510553,-49901.611318121584,6248.648601432547,2.0,2.0,1.0,15.0
433,H12407-04-01,1941.7561834471994,1015.0643142938461,11217.370228784182,1.0,2.0,1.0,17.0
434,H12408-04-01,1885.18181037455,487567.049974915,2264.794034580356,2.0,2.0,1.0,17.0
435,H12409-04-01,1387.181798401282,491704.8368671577,5547.562962133536,1.0,2.0,1.0,34.0
436,H12411-04-01,6552.367486583983,-33026.82342869535,46036.25914307235,1.0,2.0,1.0,61.0
437,H12501-04-01,906.755878302749,855991.8909108241,1920.013350211545,1.0,2.0,0.0,12.0
438,H12502-04-01,2660.2103452807764,240.30195481779714,3708.992613963155,1.0,2.0,0.0,16.0
439,H12504-04-01,649.1649354909962,-3800.3295089936173,1299.3570306900476,1.0,2.0,0.0,15.0
440,H12505-04-01,422.96969406708797,69181.2577231328,421.8691658084571,1.0,2.0,0.0,
441,H12506-04-01,1798.5566488049597,14711.673703473327,813.29038312813,1.0,2.0,0.0,17.0
442,H12507-04-01,1186.6592463241097,,147.41334726742667,1.0,2.0,0.0,
443,H12509-04-01,2986.0266398675467,,3948.328549214282,1.0,2.0,0.0,16.0
444,H12510-04-01,2350.314730803031,-13963.953169804694,6527.681407145753,2.0,2.0,0.0,17.0
445,H12512-04-01,1299.1156111926136,-25422.80759417556,2264.341810742374,2.0,2.0,0.0,13.0
446,H12601-04-01,1014.0385977194328,232952.88933951556,866.8569015723222,2.0,2.0,0.0,
447,H12603-04-01,821.0429912520204,-34342.254524289405,1541.0789361285726,2.0,2.0,0.0,15.0
448,H12604-04-01,572.9328600635761,4435.101104586242,435.85915717707087,1.0,2.0,0.0,17.0
449,H12605-04-01,2188.14306183007,-53185.576423870894,2808.717368140699,1.0,2.0,0.0,16.0
450,H12606-04-01,1142.6204249282819,-45635.67074221047,113.8763908150444,2.0,2.0,0.0,10.0
451,H12606-04-02,674.6721377872789,-410.07632825430926,63.66890860266061,1.0,2.0,0.0,14.0
452,H12607-04-01,1028.1074363217301,-41473.35074920019,263.33979947889935,1.0,2.0,0.0,12.0
453,H12609-04-01,388.58853698447996,431907.46215155657,966.0602506910855,1.0,2.0,0.0,16.0
454,H12610-04-01,333.552316610967,-35015.024301473284,98.23203041553352,2.0,2.0,0.0,
455,H12610-04-02,1295.1989260945752,-302.5374702321785,4270.794364425601,1.0,2.0,0.0,33.0
456,H12611-04-01,718.1600997295792,-126524.44688158407,1849.8719064764327,1.0,2.0,0.0,16.0
457,H12701-04-01,1355.2654364047862,-24322.72552542761,194.58489497061726,2.0,2.0,0.0,16.0
458,H12703-04-01,2467.2630399651734,16.521359225772475,19884.006276818225,2.0,2.0,0.0,17.0
459,H12704-04-01,3181.941785039482,370604.1229455873,3734.1942768795248,1.0,2.0,0.0,34.0
460,H12705-04-01,1341.314066576704,-21527.661707450607,1428.913983444608,2.0,2.0,0.0,13.0
461,H12706-04-01,966.7850726971784,75056.99074035621,115.80977456761718,1.0,2.0,0.0,51.0
462,H12707-04-01,390.3446421372836,493904.01953216473,1838.6436868167004,2.0,2.0,0.0,
463,H12708-04-01,1644.6462179441078,-1006.2491573940164,2489.2180903788394,2.0,2.0,0.0,12.0
464,H12709-04-01,1830.4197214443575,-28960.93690963061,5083.438595779561,1.0,2.0,0.0,13.0
465,H12710-04-01,1286.12282353934,64687.989494684334,6281.094455696258,2.0,2.0,0.0,51.0
466,H12805-04-01,986.6225962096095,713212.5910983977,4489.100403076499,2.0,2.0,1.0,41.0
467,H12806-04-01,892.5284666665738,36.680752173665056,141.06577752786077,1.0,2.0,1.0,15.0
468,H12808-04-01,2116.899119434909,74221.7186981972,8487.30553850679,1.0,2.0,1.0,16.0
469,H12809-04-01,1884.171610035517,143.62065577545462,447.28618463232436,1.0,2.0,1.0,16.0
470,H12809-04-03,1320.4340748778645,182.4913033995612,293.81099847329347,1.0,2.0,1.0,34.0
471,H12810-04-01,1041.222380676536,439993.3073643741,1407.3729318174153,1.0,2.0,1.0,13.0
472,H12811-04-01,602.3878673404754,339600.467098169,501.62978192568283,2.0,2.0,0.0,16.0
473,H12812-04-01,2050.164159697988,6201.300880773134,1912.8911712772629,2.0,2.0,0.0,33.0
474,H12901-04-01,1740.1622276944324,-17925.509945122332,179.72823342693906,1.0,2.0,1.0,13.0
475,H12902-04-02,,25.9134790207283,1540.0599435146416,2.0,2.0,0.0,
476,H12903-04-01,1343.4503537496257,142030.4668275304,3760.1038309057003,1.0,2.0,0.0,17.0
477,H12904-04-01,1156.5184380922144,2318185.0239522206,2772.144280559842,1.0,2.0,0.0,17.0
478,H12905-04-01,2222.0494390693593,2148322.7469569896,720.5768255759708,2.0,2.0,0.0,11.0
479,H12905-04-02,467.8512091070452,521.9215599490142,65.37564181917328,2.0,2.0,0.0,16.0
480,H12906-04-01,936.915276763266,85917.41683733766,229.2080709695782,1.0,2.0,0.0,31.0
481,H12907-04-01,1087.8362322153926,43097.09030747477,1984.2049079205995,2.0,2.0,0.0,
482,H12908-04-01,1283.9290197645103,50928.25445738977,2058.5067707077355,1.0,2.0,0.0,16.0
483,H12909-04-02,1052.6835437196469,42319.872506893335,196.46406083106694,1.0,2.0,0.0,14.0
484,H12910-04-01,1866.4085778951367,405453.3865408952,11775.109868143489,1.0,2.0,0.0,17.0
485,H13002-04-01,2683.4981182298666,94754.76293505814,4232.703291049421,1.0,2.0,0.0,34.0
486,H13003-04-01,899.1164677042676,39.611827718467424,257.1167726453249,1.0,2.0,0.0,
487,H13004-04-01,1397.5052819075304,-3649.455139067063,743.9821460577608,1.0,2.0,0.0,35.0
488,H13005-04-01,,-2833.1665357999827,388.7794727624251,2.0,2.0,0.0,17.0
489,H13006-04-01,2904.1231438032028,-41792.227534535865,1509.570743598322,1.0,2.0,0.0,12.0
490,H13006-04-02,2046.6351059557974,-213899.32032132853,1340.5002607454087,1.0,2.0,0.0,41.0
491,H13006-04-03,1447.180008328874,-22998.822592166398,284.8920628519846,1.0,2.0,0.0,16.0
492,H13006-04-04,523.2696731779471,32.84918963702129,645.7553424644984,1.0,2.0,0.0,
493,H13006-04-05,1017.7992917134675,3437.160025365503,896.2453448966207,1.0,2.0,0.0,51.0
494,H13006-04-06,1443.5247894092633,1774132.8876737573,434.3260128007615,1.0,2.0,0.0,
495,H13007-04-01,1884.5511919465882,-14051.782633271474,354.9455851121464,1.0,2.0,0.0,31.0
496,H13008-04-01,1307.5136905971756,734656.6708274318,1417.592444807791,1.0,2.0,0.0,14.0
497,H13009-04-01,1953.8248907170616,-16964.37640320723,1635.4870610668668,1.0,2.0,0.0,13.0
498,H13010-04-01,1282.6309815239752,502725.62093288347,1044.3118216686862,1.0,2.0,0.0,13.0
499,H13102-04-01,1404.8640297032262,355387.42857661104,2622.103889876746,1.0,2.0,0.0,14.0
500,H13102-04-02,702.8483942320823,207.50268746640023,261.4138371293856,1.0,2.0,0.0,33.0
501,H13103-04-01,3088.10257761205,698811.573971847,2698.356272775937,1.0,2.0,0.0,
502,H13104-04-01,3270.0915546636224,-52867.72340770229,730.5913077130724,1.0,2.0,0.0,36.0
503,H13105-04-01,4432.522353779442,-14682.418989454984,1941.7769977043338,1.0,2.0,0.0,31.0
504,H13105-04-02,1928.8088542069463,370.14489862466723,234.72239140635213,1.0,2.0,0.0,34.0
505,H13106-04-01,3044.6184857501694,666766.0061103695,2040.604479208607,1.0,2.0,0.0,13.0
506,H13107-04-02,2137.2934633999503,540663.3864004988,3552.983356995376,1.0,2.0,0.0,17.0
507,H13107-04-03,590.9690650451292,22.17672787281838,3675.7247569771794,2.0,2.0,0.0,
508,H13107-04-04,506.8387061385294,9.051725662374851,149.53450794243253,1.0,2.0,0.0,
509,H13108-04-01,1898.3661113843084,333.2776146208451,502.3730309800562,2.0,2.0,0.0,
510,H13109-04-01,1333.5726383863616,416087.2117075976,1886.379628038919,1.0,2.0,0.0,22.0
511,H13202-04-01,3477.3118672560304,-203643.77207123325,5684.171534779476,1.0,2.0,1.0,33.0
512,H13204-04-01,551.2098816489839,113807.48037222079,1233.7289235860762,1.0,2.0,1.0,51.0
513,H13205-04-02,1876.7109216561998,-18031.02457358596,1517.991611242751,1.0,2.0,1.0,17.0
514,H13205-04-04,1272.475949327059,150.90929064671982,150.16483780546287,1.0,2.0,0.0,16.0
515,H13207-04-01,947.8663290429239,2497.1309776298363,323.80187803638825,1.0,2.0,1.0,16.0
516,H13208-04-01,1913.6506414735138,204201.7163479566,519.8255493823204,2.0,2.0,0.0,15.0
517,H13209-04-01,1995.0561555059987,134.72340988110264,677.4371875323088,2.0,2.0,1.0,17.0
518,H13303-04-01,1209.113713482326,-1792.459844533063,640.1406037702242,1.0,2.0,0.0,14.0
519,H13306-04-01,922.6095234854519,101.67658483604667,423.70337957284164,2.0,2.0,0.0,33.0
520,H13307-04-01,696.7373563933535,-27.298768012486423,16.743244380991673,1.0,2.0,0.0,
521,H13307-04-02,512.324975409669,207.42193423488388,78.14333286279481,2.0,2.0,0.0,12.0
522,H13308-04-01,1365.9756746124965,-5.502641293153787,1166.7433755250415,1.0,2.0,0.0,15.0
523,H13309-04-01,1355.4165904318172,-44987.26117260453,1428.2715424132896,1.0,2.0,0.0,51.0
524,H13310-04-01,3026.8579139416092,-14487.384143355304,6123.962883630336,2.0,2.0,0.0,15.0
525,H13310-04-02,903.6804374370029,148500.63899325285,1334.940777719109,1.0,2.0,0.0,34.0
526,H13310-04-03,1757.6766764306258,36.3983573499819,234.76940490738323,1.0,2.0,0.0,17.0
527,H13310-04-04,2578.9692116756178,75459.6913206201,3763.2261664146276,1.0,2.0,0.0,41.0
528,H13310-04-05,1399.3823047767573,28.965521256359686,,1.0,2.0,0.0,34.0
529,H13310-04-06,2396.977424925708,132194.96001796148,149.96123228192542,1.0,2.0,0.0,51.0
